location,name,freq,weighting,n_countries,date,ret
world,investment,monthly,vw_cap,1,1941-08-31,-0.00968919477894005
world,investment,monthly,vw_cap,1,1941-09-30,-0.0147431937706463
world,investment,monthly,vw_cap,1,1941-10-31,-0.01742957070864
world,investment,monthly,vw_cap,1,1941-11-30,-0.0152887749242031
world,investment,monthly,vw_cap,1,1941-12-31,-0.0496505992360916
world,investment,monthly,vw_cap,1,1942-01-31,0.107661855612378
world,investment,monthly,vw_cap,1,1942-02-28,0.0187984850440289
world,investment,monthly,vw_cap,1,1942-03-31,0.00287894761901863
world,investment,monthly,vw_cap,1,1942-04-30,0.0181056527419147
world,investment,monthly,vw_cap,1,1942-05-31,-0.0191076307955309
world,investment,monthly,vw_cap,1,1942-06-30,-0.0127828816886239
world,investment,monthly,vw_cap,1,1942-07-31,0.0271632770663316
world,investment,monthly,vw_cap,1,1942-08-31,0.00541342922374594
world,investment,monthly,vw_cap,1,1942-09-30,0.0200572654758181
world,investment,monthly,vw_cap,1,1942-10-31,0.0605761703321928
world,investment,monthly,vw_cap,1,1942-11-30,0.0222615291732736
world,investment,monthly,vw_cap,1,1942-12-31,0.0225894843147962
world,investment,monthly,vw_cap,1,1943-01-31,0.0506624636488664
world,investment,monthly,vw_cap,1,1943-02-28,0.0347771118142356
world,investment,monthly,vw_cap,1,1943-03-31,0.00868280718241435
world,investment,monthly,vw_cap,1,1943-04-30,0.0184077497513927
world,investment,monthly,vw_cap,1,1943-05-31,0.0286423282958014
world,investment,monthly,vw_cap,1,1943-06-30,0.0011289525280986
world,investment,monthly,vw_cap,1,1943-07-31,-0.0278702774677041
world,investment,monthly,vw_cap,1,1943-08-31,-8.67248502222587e-05
world,investment,monthly,vw_cap,1,1943-09-30,0.0167724404926608
world,investment,monthly,vw_cap,1,1943-10-31,-0.0152066477325834
world,investment,monthly,vw_cap,1,1943-11-30,-0.00611856055270428
world,investment,monthly,vw_cap,1,1943-12-31,0.00856895475746838
world,investment,monthly,vw_cap,1,1944-01-31,0.0170893986859852
world,investment,monthly,vw_cap,1,1944-02-29,-0.00866900774691997
world,investment,monthly,vw_cap,1,1944-03-31,-0.0141797204926745
world,investment,monthly,vw_cap,1,1944-04-30,0.012329210595787
world,investment,monthly,vw_cap,1,1944-05-31,-0.0166613443599961
world,investment,monthly,vw_cap,1,1944-06-30,-0.0173811647671381
world,investment,monthly,vw_cap,1,1944-07-31,0.00494328411973145
world,investment,monthly,vw_cap,1,1944-08-31,0.00811818104824753
world,investment,monthly,vw_cap,1,1944-09-30,-0.00017385684725573
world,investment,monthly,vw_cap,1,1944-10-31,-0.00197683566463742
world,investment,monthly,vw_cap,1,1944-11-30,-0.019617491358322
world,investment,monthly,vw_cap,1,1944-12-31,-0.0365100274542776
world,investment,monthly,vw_cap,1,1945-01-31,0.0107924580077164
world,investment,monthly,vw_cap,1,1945-02-28,-0.0079177832441432
world,investment,monthly,vw_cap,1,1945-03-31,0.015542219031119
world,investment,monthly,vw_cap,1,1945-04-30,-0.0293132043072875
world,investment,monthly,vw_cap,1,1945-05-31,-0.00113963837941118
world,investment,monthly,vw_cap,1,1945-06-30,0.00111737020275062
world,investment,monthly,vw_cap,1,1945-07-31,0.0222226522722615
world,investment,monthly,vw_cap,1,1945-08-31,-0.00439705461272838
world,investment,monthly,vw_cap,1,1945-09-30,-0.00344280687699166
world,investment,monthly,vw_cap,1,1945-10-31,-0.0227508207796623
world,investment,monthly,vw_cap,1,1945-11-30,-0.0380850330807491
world,investment,monthly,vw_cap,1,1945-12-31,-0.022998742422033
world,investment,monthly,vw_cap,1,1946-01-31,0.0106516524762325
world,investment,monthly,vw_cap,1,1946-02-28,0.012500689925574
world,investment,monthly,vw_cap,1,1946-03-31,-0.0215627621092792
world,investment,monthly,vw_cap,1,1946-04-30,0.0046746836664379
world,investment,monthly,vw_cap,1,1946-05-31,-0.0288959545684667
world,investment,monthly,vw_cap,1,1946-06-30,0.0228419208046859
world,investment,monthly,vw_cap,1,1946-07-31,0.0185151219050975
world,investment,monthly,vw_cap,1,1946-08-31,0.0277786966465514
world,investment,monthly,vw_cap,1,1946-09-30,0.0576796053315606
world,investment,monthly,vw_cap,1,1946-10-31,0.0147535846031393
world,investment,monthly,vw_cap,1,1946-11-30,0.0338663247467369
world,investment,monthly,vw_cap,1,1946-12-31,-0.00342822349402828
world,investment,monthly,vw_cap,1,1947-01-31,0.00459037394933659
world,investment,monthly,vw_cap,1,1947-02-28,0.000786019734090144
world,investment,monthly,vw_cap,1,1947-03-31,0.0313783760678168
world,investment,monthly,vw_cap,1,1947-04-30,0.0407088698006512
world,investment,monthly,vw_cap,1,1947-05-31,0.0319336985105755
world,investment,monthly,vw_cap,1,1947-06-30,-0.0180595992623682
world,investment,monthly,vw_cap,1,1947-07-31,-0.0320469065399985
world,investment,monthly,vw_cap,1,1947-08-31,0.0174075294662918
world,investment,monthly,vw_cap,1,1947-09-30,-0.00881319033190049
world,investment,monthly,vw_cap,1,1947-10-31,-0.0135993525907744
world,investment,monthly,vw_cap,1,1947-11-30,0.0240658107762708
world,investment,monthly,vw_cap,1,1947-12-31,0.00349168430875005
world,investment,monthly,vw_cap,1,1948-01-31,0.0130836660439474
world,investment,monthly,vw_cap,1,1948-02-29,0.028478603504101
world,investment,monthly,vw_cap,1,1948-03-31,-0.0108793819792085
world,investment,monthly,vw_cap,1,1948-04-30,-0.00367073198525853
world,investment,monthly,vw_cap,1,1948-05-31,-0.00892723461072555
world,investment,monthly,vw_cap,1,1948-06-30,0.00971063315023666
world,investment,monthly,vw_cap,1,1948-07-31,0.0231847367781441
world,investment,monthly,vw_cap,1,1948-08-31,0.000735201015612669
world,investment,monthly,vw_cap,1,1948-09-30,0.0216761124673798
world,investment,monthly,vw_cap,1,1948-10-31,-0.00772384303883671
world,investment,monthly,vw_cap,1,1948-11-30,0.0264392055229168
world,investment,monthly,vw_cap,1,1948-12-31,-0.00301198922986855
world,investment,monthly,vw_cap,1,1949-01-31,0.0209315304612314
world,investment,monthly,vw_cap,1,1949-02-28,0.0158427983081373
world,investment,monthly,vw_cap,1,1949-03-31,-0.00273237533305435
world,investment,monthly,vw_cap,1,1949-04-30,0.0123642836254811
world,investment,monthly,vw_cap,1,1949-05-31,0.0131546960462127
world,investment,monthly,vw_cap,1,1949-06-30,-0.00975520664958191
world,investment,monthly,vw_cap,1,1949-07-31,-0.0149108161697055
world,investment,monthly,vw_cap,1,1949-08-31,-0.0206093917357986
world,investment,monthly,vw_cap,1,1949-09-30,-0.0186451617856765
world,investment,monthly,vw_cap,1,1949-10-31,-0.00414021019959548
world,investment,monthly,vw_cap,1,1949-11-30,-0.0162097972368607
world,investment,monthly,vw_cap,1,1949-12-31,0.0189314144179896
world,investment,monthly,vw_cap,1,1950-01-31,0.0249975381434122
world,investment,monthly,vw_cap,1,1950-02-28,0.00290216562287639
world,investment,monthly,vw_cap,1,1950-03-31,-0.00259422415171381
world,investment,monthly,vw_cap,1,1950-04-30,0.00628139038812704
world,investment,monthly,vw_cap,1,1950-05-31,-0.0262199627013135
world,investment,monthly,vw_cap,1,1950-06-30,-0.0216374662809087
world,investment,monthly,vw_cap,1,1950-07-31,0.0395219304730156
world,investment,monthly,vw_cap,1,1950-08-31,-0.0208339300227991
world,investment,monthly,vw_cap,1,1950-09-30,-0.000669877202520448
world,investment,monthly,vw_cap,1,1950-10-31,0.00262212607342441
world,investment,monthly,vw_cap,1,1950-11-30,-0.00113113702739388
world,investment,monthly,vw_cap,1,1950-12-31,0.0419559762853747
world,investment,monthly,vw_cap,1,1951-01-31,0.0291979084908625
world,investment,monthly,vw_cap,1,1951-02-28,-0.0113583709865799
world,investment,monthly,vw_cap,1,1951-03-31,-0.0170558189320722
world,investment,monthly,vw_cap,1,1951-04-30,-0.00434774481143732
world,investment,monthly,vw_cap,1,1951-05-31,-0.00512199157460393
world,investment,monthly,vw_cap,1,1951-06-30,-0.0345113145487537
world,investment,monthly,vw_cap,1,1951-07-31,0.00133637132315823
world,investment,monthly,vw_cap,1,1951-08-31,-0.00274362866315603
world,investment,monthly,vw_cap,1,1951-09-30,-0.00073475414544047
world,investment,monthly,vw_cap,1,1951-10-31,0.0038218500010082
world,investment,monthly,vw_cap,1,1951-11-30,-0.0154725022087133
world,investment,monthly,vw_cap,1,1951-12-31,-0.0172968631930959
world,investment,monthly,vw_cap,1,1952-01-31,-0.0102853640275443
world,investment,monthly,vw_cap,1,1952-02-29,0.00581303046726682
world,investment,monthly,vw_cap,1,1952-03-31,-0.00171391240067984
world,investment,monthly,vw_cap,1,1952-04-30,-3.9297836493026e-05
world,investment,monthly,vw_cap,1,1952-05-31,-0.0112350338364313
world,investment,monthly,vw_cap,1,1952-06-30,-0.00724695943641046
world,investment,monthly,vw_cap,1,1952-07-31,0.00193862810806419
world,investment,monthly,vw_cap,1,1952-08-31,0.00926699266650675
world,investment,monthly,vw_cap,1,1952-09-30,0.00380963393219203
world,investment,monthly,vw_cap,1,1952-10-31,0.00233298479310612
world,investment,monthly,vw_cap,1,1952-11-30,-0.0127530718345422
world,investment,monthly,vw_cap,1,1952-12-31,-0.00577063601046894
world,investment,monthly,vw_cap,1,1953-01-31,0.0173984575443041
world,investment,monthly,vw_cap,1,1953-02-28,0.00653390263866793
world,investment,monthly,vw_cap,1,1953-03-31,-0.0042572205515523
world,investment,monthly,vw_cap,1,1953-04-30,0.00790355611932502
world,investment,monthly,vw_cap,1,1953-05-31,-6.01789682160434e-06
world,investment,monthly,vw_cap,1,1953-06-30,0.0018710733309998
world,investment,monthly,vw_cap,1,1953-07-31,0.00225889668473379
world,investment,monthly,vw_cap,1,1953-08-31,0.0104314414689519
world,investment,monthly,vw_cap,1,1953-09-30,-0.00564548526443319
world,investment,monthly,vw_cap,1,1953-10-31,-0.00898942709144603
world,investment,monthly,vw_cap,1,1953-11-30,-0.0012324419205999
world,investment,monthly,vw_cap,1,1953-12-31,-0.00291046958862058
world,investment,monthly,vw_cap,1,1954-01-31,-0.00344315801830693
world,investment,monthly,vw_cap,1,1954-02-28,-0.0134837775447605
world,investment,monthly,vw_cap,1,1954-03-31,-0.0215879381404065
world,investment,monthly,vw_cap,1,1954-04-30,-0.0148659301306062
world,investment,monthly,vw_cap,1,1954-05-31,0.00347934557866719
world,investment,monthly,vw_cap,1,1954-06-30,-0.00173243401237057
world,investment,monthly,vw_cap,1,1954-07-31,0.00227693430983563
world,investment,monthly,vw_cap,1,1954-08-31,0.00369679910633859
world,investment,monthly,vw_cap,1,1954-09-30,-0.00799790122132619
world,investment,monthly,vw_cap,1,1954-10-31,-0.00233242901033395
world,investment,monthly,vw_cap,1,1954-11-30,0.00134439806685155
world,investment,monthly,vw_cap,1,1954-12-31,-0.00103928823483647
world,investment,monthly,vw_cap,1,1955-01-31,-0.00412573431129091
world,investment,monthly,vw_cap,1,1955-02-28,-0.00233200817323177
world,investment,monthly,vw_cap,1,1955-03-31,-0.00212020427878903
world,investment,monthly,vw_cap,1,1955-04-30,-0.00444016820992422
world,investment,monthly,vw_cap,1,1955-05-31,-0.00710631068187462
world,investment,monthly,vw_cap,1,1955-06-30,0.000788707959453132
world,investment,monthly,vw_cap,1,1955-07-31,-0.000156352487382223
world,investment,monthly,vw_cap,1,1955-08-31,0.00865910072424632
world,investment,monthly,vw_cap,1,1955-09-30,0.00422724064982876
world,investment,monthly,vw_cap,1,1955-10-31,-0.00162722317366611
world,investment,monthly,vw_cap,1,1955-11-30,0.00122073740747345
world,investment,monthly,vw_cap,1,1955-12-31,0.00122352557064311
world,investment,monthly,vw_cap,1,1956-01-31,0.00288858119104415
world,investment,monthly,vw_cap,1,1956-02-29,-0.00274805455292384
world,investment,monthly,vw_cap,1,1956-03-31,-0.00297175416914514
world,investment,monthly,vw_cap,1,1956-04-30,-0.00378106690676172
world,investment,monthly,vw_cap,1,1956-05-31,0.00402197291507006
world,investment,monthly,vw_cap,1,1956-06-30,-0.0173928886790795
world,investment,monthly,vw_cap,1,1956-07-31,-0.010965249713624
world,investment,monthly,vw_cap,1,1956-08-31,0.00263500372591328
world,investment,monthly,vw_cap,1,1956-09-30,0.00826992553467819
world,investment,monthly,vw_cap,1,1956-10-31,-0.0042428679325207
world,investment,monthly,vw_cap,1,1956-11-30,0.00972073042988173
world,investment,monthly,vw_cap,1,1956-12-31,-0.0018672707917039
world,investment,monthly,vw_cap,1,1957-01-31,0.0129516827931375
world,investment,monthly,vw_cap,1,1957-02-28,0.010314134362457
world,investment,monthly,vw_cap,1,1957-03-31,-0.00353323781044408
world,investment,monthly,vw_cap,1,1957-04-30,-0.00356737025021835
world,investment,monthly,vw_cap,1,1957-05-31,-0.0103138530938385
world,investment,monthly,vw_cap,1,1957-06-30,-0.00738514204898404
world,investment,monthly,vw_cap,1,1957-07-31,0.0107705485847416
world,investment,monthly,vw_cap,1,1957-08-31,0.0196709621834213
world,investment,monthly,vw_cap,1,1957-09-30,0.0192206498921008
world,investment,monthly,vw_cap,1,1957-10-31,0.00678428308272257
world,investment,monthly,vw_cap,1,1957-11-30,-0.0130885393234208
world,investment,monthly,vw_cap,1,1957-12-31,0.0102915934688517
world,investment,monthly,vw_cap,1,1958-01-31,0.0112613233373764
world,investment,monthly,vw_cap,1,1958-02-28,0.00646145708306514
world,investment,monthly,vw_cap,1,1958-03-31,0.00617311602595074
world,investment,monthly,vw_cap,1,1958-04-30,0.00920061775220848
world,investment,monthly,vw_cap,1,1958-05-31,0.000381879375146348
world,investment,monthly,vw_cap,1,1958-06-30,-0.00170393948771631
world,investment,monthly,vw_cap,1,1958-07-31,-0.0072084927468306
world,investment,monthly,vw_cap,1,1958-08-31,0.0021085736484271
world,investment,monthly,vw_cap,1,1958-09-30,-0.00671335425626902
world,investment,monthly,vw_cap,1,1958-10-31,-0.0049321770043288
world,investment,monthly,vw_cap,1,1958-11-30,-0.0034048638120447
world,investment,monthly,vw_cap,1,1958-12-31,0.00503411694569564
world,investment,monthly,vw_cap,1,1959-01-31,0.0147765133743165
world,investment,monthly,vw_cap,1,1959-02-28,0.00142503649574994
world,investment,monthly,vw_cap,1,1959-03-31,-0.00554669957283393
world,investment,monthly,vw_cap,1,1959-04-30,0.000429260415131588
world,investment,monthly,vw_cap,1,1959-05-31,0.0178306744940804
world,investment,monthly,vw_cap,1,1959-06-30,0.00140979227610052
world,investment,monthly,vw_cap,1,1959-07-31,-0.00133387025830293
world,investment,monthly,vw_cap,1,1959-08-31,0.00916161023600308
world,investment,monthly,vw_cap,1,1959-09-30,0.00251080692697449
world,investment,monthly,vw_cap,1,1959-10-31,-0.00248631616416736
world,investment,monthly,vw_cap,1,1959-11-30,-0.00833764531664467
world,investment,monthly,vw_cap,1,1959-12-31,0.0056114435548691
world,investment,monthly,vw_cap,1,1960-01-31,-0.00233549188700485
world,investment,monthly,vw_cap,1,1960-02-29,-0.00766763699924271
world,investment,monthly,vw_cap,1,1960-03-31,-0.0101940075159764
world,investment,monthly,vw_cap,1,1960-04-30,-0.00844651854000025
world,investment,monthly,vw_cap,1,1960-05-31,-0.0267285889911023
world,investment,monthly,vw_cap,1,1960-06-30,0.00439600993906165
world,investment,monthly,vw_cap,1,1960-07-31,0.0138523805583577
world,investment,monthly,vw_cap,1,1960-08-31,0.00904201762929724
world,investment,monthly,vw_cap,1,1960-09-30,0.00754925731554958
world,investment,monthly,vw_cap,1,1960-10-31,0.0171262463521233
world,investment,monthly,vw_cap,1,1960-11-30,-0.0161090495866464
world,investment,monthly,vw_cap,1,1960-12-31,-0.0030007347410078
world,investment,monthly,vw_cap,1,1961-01-31,0.0143914195890672
world,investment,monthly,vw_cap,1,1961-02-28,-0.0186975426546276
world,investment,monthly,vw_cap,1,1961-03-31,0.000391149986268253
world,investment,monthly,vw_cap,1,1961-04-30,0.0128770291182776
world,investment,monthly,vw_cap,1,1961-05-31,0.0015617737488477
world,investment,monthly,vw_cap,1,1961-06-30,0.00506850252262424
world,investment,monthly,vw_cap,1,1961-07-31,0.00414267277347405
world,investment,monthly,vw_cap,1,1961-08-31,-0.00876589291252269
world,investment,monthly,vw_cap,1,1961-09-30,-0.0120366650548611
world,investment,monthly,vw_cap,1,1961-10-31,0.00407656018398785
world,investment,monthly,vw_cap,1,1961-11-30,-0.00525755051947244
world,investment,monthly,vw_cap,1,1961-12-31,0.0150960110669693
world,investment,monthly,vw_cap,1,1962-01-31,0.0321680849992997
world,investment,monthly,vw_cap,1,1962-02-28,-0.00162537263656154
world,investment,monthly,vw_cap,1,1962-03-31,-0.00125207509492916
world,investment,monthly,vw_cap,1,1962-04-30,0.0118784368689119
world,investment,monthly,vw_cap,1,1962-05-31,0.036252141658947
world,investment,monthly,vw_cap,1,1962-06-30,0.0170615792421424
world,investment,monthly,vw_cap,1,1962-07-31,-0.0199844253119997
world,investment,monthly,vw_cap,1,1962-08-31,-0.00591414597671907
world,investment,monthly,vw_cap,1,1962-09-30,0.00798528236124432
world,investment,monthly,vw_cap,1,1962-10-31,0.0136462853523955
world,investment,monthly,vw_cap,1,1962-11-30,-0.00477438605964371
world,investment,monthly,vw_cap,1,1962-12-31,-0.00048080470779139
world,investment,monthly,vw_cap,1,1963-01-31,0.0109554921785153
world,investment,monthly,vw_cap,1,1963-02-28,0.00644940811668302
world,investment,monthly,vw_cap,1,1963-03-31,0.00904899674716456
world,investment,monthly,vw_cap,1,1963-04-30,0.00573834354973949
world,investment,monthly,vw_cap,1,1963-05-31,0.00472594906996926
world,investment,monthly,vw_cap,1,1963-06-30,-0.00672786152768711
world,investment,monthly,vw_cap,1,1963-07-31,-0.00152185126143943
world,investment,monthly,vw_cap,1,1963-08-31,-0.00107763481513109
world,investment,monthly,vw_cap,1,1963-09-30,0.00508123511360978
world,investment,monthly,vw_cap,1,1963-10-31,9.94319013998775e-05
world,investment,monthly,vw_cap,1,1963-11-30,-0.0016534255730894
world,investment,monthly,vw_cap,1,1963-12-31,0.00650419182977167
world,investment,monthly,vw_cap,1,1964-01-31,0.012294155230217
world,investment,monthly,vw_cap,1,1964-02-29,0.00218481751969701
world,investment,monthly,vw_cap,1,1964-03-31,0.0199987920382589
world,investment,monthly,vw_cap,1,1964-04-30,-0.00507128195777476
world,investment,monthly,vw_cap,1,1964-05-31,-0.00471764117131637
world,investment,monthly,vw_cap,1,1964-06-30,-0.00239013521469876
world,investment,monthly,vw_cap,1,1964-07-31,0.00429162146857252
world,investment,monthly,vw_cap,1,1964-08-31,0.00266626138882598
world,investment,monthly,vw_cap,1,1964-09-30,0.000663639400084643
world,investment,monthly,vw_cap,1,1964-10-31,0.00187807425064164
world,investment,monthly,vw_cap,1,1964-11-30,-0.00563211137143421
world,investment,monthly,vw_cap,1,1964-12-31,-0.00977599671014546
world,investment,monthly,vw_cap,1,1965-01-31,-0.00868561611515889
world,investment,monthly,vw_cap,1,1965-02-28,-0.00168897986744226
world,investment,monthly,vw_cap,1,1965-03-31,0.0025952988272566
world,investment,monthly,vw_cap,1,1965-04-30,-0.0103923649168439
world,investment,monthly,vw_cap,1,1965-05-31,0.00168871450831198
world,investment,monthly,vw_cap,1,1965-06-30,0.00894049829844003
world,investment,monthly,vw_cap,1,1965-07-31,0.0021873870855019
world,investment,monthly,vw_cap,1,1965-08-31,-0.0122092733441342
world,investment,monthly,vw_cap,1,1965-09-30,-0.00710215994209661
world,investment,monthly,vw_cap,1,1965-10-31,-0.00699892293197952
world,investment,monthly,vw_cap,1,1965-11-30,-0.00652478576425766
world,investment,monthly,vw_cap,1,1965-12-31,-0.00949896681614247
world,investment,monthly,vw_cap,1,1966-01-31,-0.00350038236887763
world,investment,monthly,vw_cap,1,1966-02-28,-0.0122920903717401
world,investment,monthly,vw_cap,1,1966-03-31,0.000944965101819381
world,investment,monthly,vw_cap,1,1966-04-30,-0.0058342749765661
world,investment,monthly,vw_cap,1,1966-05-31,0.0119982045854604
world,investment,monthly,vw_cap,1,1966-06-30,-0.00211774428552907
world,investment,monthly,vw_cap,1,1966-07-31,0.00848502928550912
world,investment,monthly,vw_cap,1,1966-08-31,0.0103970393570339
world,investment,monthly,vw_cap,1,1966-09-30,0.024663223618508
world,investment,monthly,vw_cap,1,1966-10-31,0.0280431239680181
world,investment,monthly,vw_cap,1,1966-11-30,-0.0408460162631807
world,investment,monthly,vw_cap,1,1966-12-31,-0.00121544625724925
world,investment,monthly,vw_cap,1,1967-01-31,-0.0159979092201918
world,investment,monthly,vw_cap,1,1967-02-28,-0.0116858112754179
world,investment,monthly,vw_cap,1,1967-03-31,-0.0177096944778346
world,investment,monthly,vw_cap,1,1967-04-30,-0.0207595601006454
world,investment,monthly,vw_cap,1,1967-05-31,-0.00503161826242073
world,investment,monthly,vw_cap,1,1967-06-30,-0.0192814105115121
world,investment,monthly,vw_cap,1,1967-07-31,0.00227410672962744
world,investment,monthly,vw_cap,1,1967-08-31,0.00910348082402932
world,investment,monthly,vw_cap,1,1967-09-30,-0.00975229851236771
world,investment,monthly,vw_cap,1,1967-10-31,-0.0159669447138285
world,investment,monthly,vw_cap,1,1967-11-30,-0.0116176823376752
world,investment,monthly,vw_cap,1,1967-12-31,0.00574153577810369
world,investment,monthly,vw_cap,1,1968-01-31,0.0469334558245398
world,investment,monthly,vw_cap,1,1968-02-29,0.0244824519672328
world,investment,monthly,vw_cap,1,1968-03-31,-0.0114694142887944
world,investment,monthly,vw_cap,1,1968-04-30,-0.0339392131713086
world,investment,monthly,vw_cap,1,1968-05-31,-0.015016944720745
world,investment,monthly,vw_cap,1,1968-06-30,0.0226148668796401
world,investment,monthly,vw_cap,1,1968-07-31,0.0270522695540705
world,investment,monthly,vw_cap,1,1968-08-31,0.00838669795094985
world,investment,monthly,vw_cap,1,1968-09-30,-0.00142467515562268
world,investment,monthly,vw_cap,1,1968-10-31,0.016444308148193
world,investment,monthly,vw_cap,1,1968-11-30,-0.0102199016609832
world,investment,monthly,vw_cap,1,1968-12-31,0.00682201156199145
world,investment,monthly,vw_cap,1,1969-01-31,0.0134834620510946
world,investment,monthly,vw_cap,1,1969-02-28,0.0168587176680291
world,investment,monthly,vw_cap,1,1969-03-31,0.00191131366644672
world,investment,monthly,vw_cap,1,1969-04-30,-0.0026630895598009
world,investment,monthly,vw_cap,1,1969-05-31,0.0052517246177871
world,investment,monthly,vw_cap,1,1969-06-30,0.0116596108796991
world,investment,monthly,vw_cap,1,1969-07-31,0.0198707165351793
world,investment,monthly,vw_cap,1,1969-08-31,-0.0292644031208181
world,investment,monthly,vw_cap,1,1969-09-30,-0.00562048296590302
world,investment,monthly,vw_cap,1,1969-10-31,-0.0178117157951847
world,investment,monthly,vw_cap,1,1969-11-30,0.00268466436400564
world,investment,monthly,vw_cap,1,1969-12-31,-0.00281236510467801
world,investment,monthly,vw_cap,1,1970-01-31,0.0264478287917278
world,investment,monthly,vw_cap,1,1970-02-28,0.0102463085638834
world,investment,monthly,vw_cap,1,1970-03-31,0.0320737987758967
world,investment,monthly,vw_cap,1,1970-04-30,0.0538096809201329
world,investment,monthly,vw_cap,1,1970-05-31,0.0301054263301713
world,investment,monthly,vw_cap,1,1970-06-30,0.0187144839601838
world,investment,monthly,vw_cap,1,1970-07-31,0.0114396658880485
world,investment,monthly,vw_cap,1,1970-08-31,-0.00787306555239912
world,investment,monthly,vw_cap,1,1970-09-30,-0.0368524070485549
world,investment,monthly,vw_cap,1,1970-10-31,0.00900842328686267
world,investment,monthly,vw_cap,1,1970-11-30,0.0101983143373936
world,investment,monthly,vw_cap,1,1970-12-31,0.00820682615748951
world,investment,monthly,vw_cap,1,1971-01-31,0.0021636365386429
world,investment,monthly,vw_cap,1,1971-02-28,-0.00611384538528179
world,investment,monthly,vw_cap,1,1971-03-31,-0.0158404477241134
world,investment,monthly,vw_cap,1,1971-04-30,-0.000500605822766869
world,investment,monthly,vw_cap,1,1971-05-31,-0.00608376104263994
world,investment,monthly,vw_cap,1,1971-06-30,-0.0171420642461266
world,investment,monthly,vw_cap,1,1971-07-31,-0.00225741790009423
world,investment,monthly,vw_cap,1,1971-08-31,0.0136528752105404
world,investment,monthly,vw_cap,1,1971-09-30,-0.00876094841794595
world,investment,monthly,vw_cap,1,1971-10-31,-0.00495919844852663
world,investment,monthly,vw_cap,1,1971-11-30,-0.0080889041575687
world,investment,monthly,vw_cap,1,1971-12-31,-0.00450315754967984
world,investment,monthly,vw_cap,1,1972-01-31,0.00838756367134683
world,investment,monthly,vw_cap,1,1972-02-29,-0.013660120647577
world,investment,monthly,vw_cap,1,1972-03-31,-0.00362427305227221
world,investment,monthly,vw_cap,1,1972-04-30,-3.5196488944116e-05
world,investment,monthly,vw_cap,1,1972-05-31,-0.0162231823467322
world,investment,monthly,vw_cap,1,1972-06-30,-0.00840651919267593
world,investment,monthly,vw_cap,1,1972-07-31,0.00877293307017841
world,investment,monthly,vw_cap,1,1972-08-31,0.0235724705625832
world,investment,monthly,vw_cap,1,1972-09-30,-0.00786201787096719
world,investment,monthly,vw_cap,1,1972-10-31,0.00736411220535406
world,investment,monthly,vw_cap,1,1972-11-30,0.0124024322780294
world,investment,monthly,vw_cap,1,1972-12-31,-0.0162614406873133
world,investment,monthly,vw_cap,1,1973-01-31,0.00895467174372097
world,investment,monthly,vw_cap,1,1973-02-28,0.0152998810116309
world,investment,monthly,vw_cap,1,1973-03-31,0.015306123030892
world,investment,monthly,vw_cap,1,1973-04-30,0.0316697903961618
world,investment,monthly,vw_cap,1,1973-05-31,0.00958776335149132
world,investment,monthly,vw_cap,1,1973-06-30,0.00782509993904411
world,investment,monthly,vw_cap,1,1973-07-31,-0.0360505410725852
world,investment,monthly,vw_cap,1,1973-08-31,0.00554343478668429
world,investment,monthly,vw_cap,1,1973-09-30,0.00497679802128738
world,investment,monthly,vw_cap,1,1973-10-31,0.0196939086866836
world,investment,monthly,vw_cap,1,1973-11-30,0.0308971887210539
world,investment,monthly,vw_cap,1,1973-12-31,0.0154337249162187
world,investment,monthly,vw_cap,1,1974-01-31,0.0214148222315265
world,investment,monthly,vw_cap,1,1974-02-28,0.0215908076206605
world,investment,monthly,vw_cap,1,1974-03-31,-0.000732655462073961
world,investment,monthly,vw_cap,1,1974-04-30,0.0102010397301836
world,investment,monthly,vw_cap,1,1974-05-31,-0.00341324514116319
world,investment,monthly,vw_cap,1,1974-06-30,0.00833026371522584
world,investment,monthly,vw_cap,1,1974-07-31,0.0270122017475443
world,investment,monthly,vw_cap,1,1974-08-31,0.0235546351378451
world,investment,monthly,vw_cap,1,1974-09-30,0.0406944439789559
world,investment,monthly,vw_cap,1,1974-10-31,-0.0310316468522663
world,investment,monthly,vw_cap,1,1974-11-30,0.0134474037128183
world,investment,monthly,vw_cap,1,1974-12-31,0.0144292553633808
world,investment,monthly,vw_cap,1,1975-01-31,0.0260645689754164
world,investment,monthly,vw_cap,1,1975-02-28,-0.0146235902828632
world,investment,monthly,vw_cap,1,1975-03-31,0.000342114962601352
world,investment,monthly,vw_cap,1,1975-04-30,-0.0179587107632332
world,investment,monthly,vw_cap,1,1975-05-31,0.00219164916079969
world,investment,monthly,vw_cap,1,1975-06-30,0.0058675305081182
world,investment,monthly,vw_cap,1,1975-07-31,0.00821059462948941
world,investment,monthly,vw_cap,1,1975-08-31,-0.00613461033582158
world,investment,monthly,vw_cap,1,1975-09-30,0.00597090683843363
world,investment,monthly,vw_cap,1,1975-10-31,0.0218099852246466
world,investment,monthly,vw_cap,1,1975-11-30,0.0130848693849533
world,investment,monthly,vw_cap,1,1975-12-31,0.00463441545683336
world,investment,monthly,vw_cap,1,1976-01-31,0.0288339614381101
world,investment,monthly,vw_cap,1,1976-02-29,0.0285214571042776
world,investment,monthly,vw_cap,1,1976-03-31,0.00101906366895783
world,investment,monthly,vw_cap,1,1976-04-30,-0.00727506192563067
