Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom   ,Mkt-RF_lag1,SMB_lag1,HML_lag1,RMW_lag1,CMA_lag1,RF_lag1,Mom   _lag1,Mkt-RF_rolling_mean,Mkt-RF_rolling_std,SMB_rolling_mean,SMB_rolling_std,HML_rolling_mean,HML_rolling_std,RMW_rolling_mean,RMW_rolling_std,CMA_rolling_mean,CMA_rolling_std,RF_rolling_mean,RF_rolling_std,Mom   _rolling_mean,Mom   _rolling_std,Mkt-RF_SMB_interaction,Mkt-RF_HML_interaction,Mkt-RF_RMW_interaction,Mkt-RF_CMA_interaction,Mkt-RF_RF_interaction,Mkt-RF_Mom   _interaction,SMB_HML_interaction,SMB_RMW_interaction,SMB_CMA_interaction,SMB_RF_interaction,SMB_Mom   _interaction,HML_RMW_interaction,HML_CMA_interaction,HML_RF_interaction,HML_Mom   _interaction,RMW_CMA_interaction,RMW_RF_interaction,RMW_Mom   _interaction,CMA_RF_interaction,CMA_Mom   _interaction,RF_Mom   _interaction,Mkt-RF_SMB_spread,Mkt-RF_HML_spread,Mkt-RF_RMW_spread,Mkt-RF_CMA_spread,Mkt-RF_RF_spread,Mkt-RF_Mom   _spread,SMB_HML_spread,SMB_RMW_spread,SMB_CMA_spread,SMB_RF_spread,SMB_Mom   _spread,HML_RMW_spread,HML_CMA_spread,HML_RF_spread,HML_Mom   _spread,RMW_CMA_spread,RMW_RF_spread,RMW_Mom   _spread,CMA_RF_spread,CMA_Mom   _spread,RF_Mom   _spread
2007-09,-3.73,-2.99,-3.71,0.2,-1.13,0.4,2.94,-1.96,0.74,-1.05,0.53,0.08,0.4,0.51,-0.8166666666666659,3.6229315937971007,-0.6166666666666668,2.062385350348818,-1.8033333333333335,1.663289912592927,0.7699999999999995,0.720624728967855,-0.803333333333334,0.7735847292529178,0.4033333333333334,0.005773502691897577,1.0366666666666668,1.7022436175040798,11.152700000000001,13.8383,-0.746,4.214899999999999,-1.492,-10.9662,11.0929,-0.5980000000000001,3.3787,-1.1960000000000002,-8.790600000000001,-0.742,4.1922999999999995,-1.484,-10.907399999999999,-0.22599999999999998,0.08000000000000002,0.588,-0.45199999999999996,-3.3221999999999996,1.176,-0.7399999999999998,-0.020000000000000018,-3.93,-2.6,-4.13,-6.67,0.7199999999999998,-3.1900000000000004,-1.8600000000000003,-3.39,-5.93,-3.91,-2.58,-4.11,-6.65,1.3299999999999998,-0.2,-2.7399999999999998,-1.5299999999999998,-4.07,-2.54
2007-10,0.92,-0.37,-1.86,-1.21,-0.53,0.42,0.1,-3.73,-2.99,-3.71,0.2,-1.13,0.4,2.94,-1.5899999999999992,2.3469767787517344,-0.8733333333333335,1.9152632543160784,-2.2066666666666666,1.3634637264457716,-0.1600000000000006,0.9241753080449587,-0.5266666666666673,0.6050068870131223,0.40666666666666673,0.01154700538379319,1.1833333333333336,1.5350678595206708,-0.34040000000000004,-1.7112,-1.1132,-0.48760000000000003,0.3864,0.09200000000000001,0.6882,0.4477,0.1961,-0.15539999999999998,-0.037,2.2506,0.9858000000000001,-0.7812,-0.18600000000000003,0.6413,-0.5082,-0.121,-0.2226,-0.053000000000000005,0.042,1.29,2.7800000000000002,2.13,1.4500000000000002,0.5,0.8200000000000001,1.4900000000000002,0.84,0.16000000000000003,-0.79,-0.47,-0.6500000000000001,-1.33,-2.2800000000000002,-1.9600000000000002,-0.6799999999999999,-1.63,-1.31,-0.95,-0.63,0.31999999999999995
2007-11,3.22,-2.44,-2.21,-0.52,-3.02,0.32,4.63,0.92,-0.37,-1.86,-1.21,-0.53,0.42,0.1,0.13666666666666746,3.540597877948468,-1.9333333333333336,1.3815329649825276,-2.5933333333333333,0.9827681991870687,-0.5100000000000006,0.7050531894828888,-1.5600000000000005,1.2994999038091462,0.38000000000000006,0.05291502622129192,2.556666666666667,2.2891992777679615,-7.856800000000001,-7.1162,-1.6744,-9.724400000000001,1.0304,14.9086,5.392399999999999,1.2688,7.3688,-0.7808,-11.2972,1.1492,6.6742,-0.7072,-10.2323,1.5704,-0.16640000000000002,-2.4076,-0.9664,-13.9826,1.4816,5.66,5.43,3.74,6.24,2.9000000000000004,-1.4099999999999997,-0.22999999999999998,-1.92,0.5800000000000001,-2.76,-7.07,-1.69,0.81,-2.53,-6.84,2.5,-0.8400000000000001,-5.15,-3.34,-7.65,-4.31
2007-12,1.8,-0.08,-2.98,-0.3,-0.09,0.32,5.02,3.22,-2.44,-2.21,-0.52,-3.02,0.32,4.63,1.9800000000000006,1.1605171261122602,-0.9633333333333335,1.2870249932823425,-2.35,0.5729746940311224,-0.6766666666666672,0.4747982027486282,-1.213333333333334,1.5800105484879876,0.35333333333333333,0.05773502691896262,3.25,2.7349405843637653,-0.14400000000000002,-5.364,-0.54,-0.162,0.5760000000000001,9.036,0.2384,0.024,0.0072,-0.0256,-0.40159999999999996,0.894,0.2682,-0.9536,-14.959599999999998,0.027,-0.096,-1.5059999999999998,-0.0288,-0.4517999999999999,1.6063999999999998,1.8800000000000001,4.78,2.1,1.8900000000000001,1.48,-3.2199999999999998,2.9,0.21999999999999997,0.009999999999999995,-0.4,-5.1,-2.68,-2.89,-3.3,-8.0,-0.21,-0.62,-5.319999999999999,-0.41000000000000003,-5.109999999999999,-4.699999999999999
2008-01,-4.83,-3.02,-0.94,1.89,-0.29,0.34,0.99,1.8,-0.08,-2.98,-0.3,-0.09,0.32,5.02,0.06333333333333406,4.296816651118966,-1.846666666666667,1.5572197447160157,-2.0433333333333334,1.0301617995894572,0.356666666666666,1.3324538766251266,-1.133333333333334,1.6369585618864368,0.3266666666666667,0.011547005383792625,3.546666666666667,2.2227085578935766,14.5866,4.5402,-9.1287,1.4006999999999998,-1.6422,-4.7817,2.8388,-5.7078,0.8757999999999999,-1.0268000000000002,-2.9898,-1.7765999999999997,0.27259999999999995,-0.3196,-0.9306,-0.5480999999999999,0.6426000000000001,1.8711,-0.09860000000000001,-0.28709999999999997,0.3366,-1.81,-3.89,-6.72,-4.54,-5.17,-5.82,-2.08,-4.91,-2.73,-3.36,-4.01,-2.83,-0.6499999999999999,-1.28,-1.93,2.1799999999999997,1.5499999999999998,0.8999999999999999,-0.63,-1.28,-0.6499999999999999
2008-02,-0.87,0.15,-0.55,0.87,-1.05,0.27,6.63,-4.83,-3.02,-0.94,1.89,-0.29,0.34,0.99,-1.2999999999999994,3.3358507160842605,-0.9833333333333335,1.7675500935853032,-1.49,1.305028735315836,0.8199999999999994,1.0958558299338443,-0.4766666666666673,0.5064911976859114,0.31000000000000005,0.036055512754639904,4.213333333333334,2.9052423880518696,-0.1305,0.47850000000000004,-0.7569,0.9135,-0.23490000000000003,-5.7681,-0.0825,0.1305,-0.1575,0.0405,0.9944999999999999,-0.47850000000000004,0.5775000000000001,-0.14850000000000002,-3.6465,-0.9135,0.23490000000000003,5.7681,-0.28350000000000003,-6.9615,1.7901,-1.02,-0.31999999999999995,-1.74,0.18000000000000005,-1.1400000000000001,-7.5,0.7000000000000001,-0.72,1.2,-0.12000000000000002,-6.4799999999999995,-1.42,0.5,-0.8200000000000001,-7.18,1.92,0.6,-5.76,-1.32,-7.68,-6.359999999999999
2008-03,-6.36,-0.65,3.97,2.14,2.14,0.21,-7.75,-0.87,0.15,-0.55,0.87,-1.05,0.27,6.63,-4.02,2.8332137229654744,-1.1733333333333336,1.648524592880984,0.8266666666666667,2.729181806573788,1.6333333333333329,0.6727803009403059,0.2666666666666661,1.666263284518178,0.2733333333333334,0.06506407098647712,-0.043333333333333,7.245476749899443,4.134,-25.249200000000002,-13.610400000000002,-13.610400000000002,-1.3356000000000001,49.29,-2.5805000000000002,-1.3910000000000002,-1.3910000000000002,-0.1365,5.0375000000000005,8.495800000000001,8.495800000000001,0.8337,-30.767500000000002,4.5796,0.4494,-16.585,0.4494,-16.585,-1.6275,-5.71,-10.33,-8.5,-8.5,-6.57,1.3899999999999997,-4.62,-2.79,-2.79,-0.86,7.1,1.83,1.83,3.7600000000000002,11.72,0.0,1.9300000000000002,9.89,1.9300000000000002,9.89,7.96
2008-04,-3.09,-0.66,-0.84,0.88,-0.93,0.13,6.1,-6.36,-0.65,3.97,2.14,2.14,0.21,-7.75,-3.4399999999999995,2.7616842687026844,-0.3866666666666669,0.46479386111846893,0.86,2.6972393293884824,1.2966666666666662,0.7303652054508953,0.05333333333333268,1.8081021357581843,0.20333333333333337,0.07023769168568487,1.6600000000000001,8.153606563969102,2.0394,2.5955999999999997,-2.7192,2.8737,-0.4017,-18.848999999999997,0.5544,-0.5808,0.6138,-0.0858,-4.026,-0.7392,0.7812,-0.1092,-5.124,-0.8184,0.1144,5.367999999999999,-0.12090000000000001,-5.673,0.7929999999999999,-2.4299999999999997,-2.25,-3.9699999999999998,-2.1599999999999997,-3.2199999999999998,-9.19,0.17999999999999994,-1.54,0.27,-0.79,-6.76,-1.72,0.09000000000000008,-0.97,-6.9399999999999995,1.81,0.75,-5.22,-1.06,-7.029999999999999,-5.97
2008-05,-0.93,0.56,0.3,0.79,0.5,0.17,4.27,-3.09,-0.66,-0.84,0.88,-0.93,0.13,6.1,-3.4599999999999995,2.733843448334209,-0.2500000000000001,0.7014983962918814,1.1433333333333333,2.5134504835650455,1.2699999999999994,0.7547847375245443,0.5699999999999994,1.5361966020011801,0.17000000000000004,0.03999999999999987,0.8733333333333334,7.523870900894924,-0.5208,-0.279,-0.7347,-0.465,-0.15810000000000002,-3.9711,0.168,0.44240000000000007,0.28,0.09520000000000002,2.3912,0.237,0.15,0.051000000000000004,1.281,0.395,0.1343,3.3733,0.085,2.135,0.7259,-1.4900000000000002,-1.23,-1.7200000000000002,-1.4300000000000002,-1.1,-5.199999999999999,0.26000000000000006,-0.22999999999999998,0.06000000000000005,0.39,-3.7099999999999995,-0.49000000000000005,-0.2,0.12999999999999998,-3.9699999999999998,0.29000000000000004,0.62,-3.4799999999999995,0.32999999999999996,-3.7699999999999996,-4.1
2008-06,4.6,-1.2,-0.94,1.64,-2.47,0.18,-0.31,-0.93,0.56,0.3,0.79,0.5,0.17,4.27,0.19333333333333394,3.9661610321989187,-0.4333333333333334,0.9016281569102722,-0.49333333333333335,0.6888637988262808,1.1033333333333328,0.4669403959107933,-0.9666666666666673,1.4853394673721265,0.16000000000000006,0.026457513110645703,3.3533333333333335,3.3018530151012717,-5.52,-4.324,7.543999999999999,-11.362,0.828,-1.426,1.128,-1.9679999999999997,2.964,-0.216,0.372,-1.5415999999999999,2.3218,-0.1692,0.2914,-4.0508,0.29519999999999996,-0.5084,-0.4446,0.7657,-0.055799999999999995,5.8,5.539999999999999,2.96,7.07,4.42,4.909999999999999,-0.26,-2.84,1.2700000000000002,-1.38,-0.8899999999999999,-2.58,1.5300000000000002,-1.1199999999999999,-0.6299999999999999,4.11,1.46,1.95,-2.6500000000000004,-2.16,0.49
2008-07,1.86,3.02,-1.43,0.93,-0.06,0.18,3.31,4.6,-1.2,-0.94,1.64,-2.47,0.18,-0.31,1.843333333333334,2.7650376730404935,0.7933333333333331,2.119654059825191,-0.69,0.8916838004584602,1.1199999999999994,0.45574115460422815,-0.6766666666666673,1.5781106847535478,0.17666666666666667,0.005773502691895446,2.4233333333333333,2.4153122641458546,5.6172,-2.6598,1.7298000000000002,-0.1116,0.3348,6.1566,-4.3186,2.8086,-0.1812,0.5436,9.9962,-1.3299,0.08579999999999999,-0.25739999999999996,-4.7333,-0.0558,0.1674,3.0783,-0.010799999999999999,-0.1986,0.5958,-1.16,3.29,0.93,1.9200000000000002,1.6800000000000002,-1.45,4.45,2.09,3.08,2.84,-0.29000000000000004,-2.36,-1.3699999999999999,-1.6099999999999999,-4.74,0.99,0.75,-2.38,-0.24,-3.37,-3.13
2008-08,-8.44,1.18,-2.71,4.96,-0.55,0.17,12.75,1.86,3.02,-1.43,0.93,-0.06,0.18,3.31,-0.6599999999999993,6.87555088701988,0.9999999999999997,2.115750457875428,-1.6933333333333334,0.9139110095263023,2.5099999999999993,2.151255447407396,-1.0266666666666673,1.2737477510611406,0.17666666666666672,0.005773502691895446,5.25,6.742670094257911,-9.9592,22.8724,-41.862399999999994,4.642,-1.4348,-107.61,-3.1978,5.852799999999999,-0.649,0.2006,15.045,-13.4416,1.4905000000000002,-0.46070000000000005,-34.5525,-2.728,0.8432000000000001,63.24,-0.09350000000000001,-7.0125,2.1675,-9.62,-5.7299999999999995,-13.399999999999999,-7.89,-8.61,-21.189999999999998,3.8899999999999997,-3.7800000000000002,1.73,1.01,-11.57,-7.67,-2.16,-2.88,-15.46,5.51,4.79,-7.79,-0.7200000000000001,-13.3,-12.58
2008-09,-0.77,3.72,5.42,-1.37,1.08,0.15,-5.13,-8.44,1.18,-2.71,4.96,-0.55,0.17,12.75,-2.4499999999999993,5.351569863133609,2.64,1.3119451208034907,0.42666666666666647,4.371456660351714,1.5066666666666662,3.2041587559503553,0.15666666666666607,0.8363213098644013,0.1666666666666667,0.015275252316519135,3.643333333333333,8.944659486717946,-2.8644000000000003,-4.1734,1.0549000000000002,-0.8316000000000001,-0.11549999999999999,3.9501,20.1624,-5.096400000000001,4.017600000000001,0.558,-19.0836,-7.425400000000001,5.8536,0.813,-27.8046,-1.4796000000000002,-0.20550000000000002,7.0281,0.162,-5.5404,-0.7695,-4.49,-6.1899999999999995,0.6000000000000001,-1.85,-0.92,4.359999999999999,-1.6999999999999997,5.09,2.64,3.5700000000000003,8.85,6.79,4.34,5.27,10.55,-2.45,-1.52,3.76,0.93,6.21,5.28
2008-10,1.53,3.46,1.59,1.86,0.84,0.13,-4.02,-0.77,3.72,5.42,-1.37,1.08,0.15,-5.13,-2.559999999999999,5.220469327560489,2.7866666666666666,1.3974739115036885,1.4333333333333333,4.067263617388644,1.8166666666666662,3.1652224776993685,0.4566666666666661,0.8800189391901214,0.15000000000000005,0.019999999999999702,1.2000000000000002,10.017978838069086,5.2938,2.4327,2.8458,1.2852,0.19890000000000002,-6.1506,5.5014,6.4356,2.9063999999999997,0.44980000000000003,-13.909199999999998,2.9574000000000003,1.3356000000000001,0.20670000000000002,-6.3918,1.5624,0.24180000000000001,-7.4772,0.1092,-3.3767999999999994,-0.5226,-1.93,-0.06000000000000005,-0.33000000000000007,0.6900000000000001,1.4,5.55,1.8699999999999999,1.5999999999999999,2.62,3.33,7.4799999999999995,-0.27,0.7500000000000001,1.46,5.609999999999999,1.02,1.73,5.88,0.71,4.859999999999999,4.1499999999999995
2008-11,-9.24,0.25,5.91,2.41,1.78,0.15,0.28,1.53,3.46,1.59,1.86,0.84,0.13,-4.02,-2.8266666666666658,5.671916195901806,2.4766666666666666,1.9327269163887117,4.306666666666667,2.3654245566775813,0.9666666666666662,2.042212852112465,1.2333333333333327,0.48839874419709883,0.1433333333333334,0.011547005383791957,-2.9566666666666666,2.8574522451536173,-2.31,-54.6084,-22.268400000000003,-16.447200000000002,-1.386,-2.5872,1.4775,0.6025,0.445,0.0375,0.07,14.243100000000002,10.5198,0.8865,1.6548000000000003,4.2898000000000005,0.3615,0.6748000000000001,0.267,0.49840000000000007,0.042,-9.49,-15.15,-11.65,-11.02,-9.39,-9.52,-5.66,-2.16,-1.53,0.1,-0.030000000000000027,3.5,4.13,5.76,5.63,0.6300000000000001,2.2600000000000002,2.13,1.6300000000000001,1.5,-0.13000000000000003
2008-12,-17.23,-3.34,-2.3,3.04,2.05,0.08,7.85,-9.24,0.25,5.91,2.41,1.78,0.15,0.28,-8.313333333333334,9.414267540989753,0.12333333333333307,3.4017691475662213,1.7333333333333334,4.106876347460847,2.436666666666666,0.5904518044119523,1.556666666666666,0.6351640208113978,0.12000000000000004,0.03605551275463969,1.3700000000000003,6.009600652289638,57.5482,39.629,-52.379200000000004,-35.3215,-1.3784,-135.25549999999998,7.6819999999999995,-10.153599999999999,-6.8469999999999995,-0.2672,-26.218999999999998,-6.991999999999999,-4.714999999999999,-0.184,-18.054999999999996,6.231999999999999,0.2432,23.864,0.16399999999999998,16.092499999999998,0.628,-13.89,-14.93,-20.27,-19.28,-17.31,-25.08,-1.04,-6.38,-5.39,-3.42,-11.19,-5.34,-4.35,-2.38,-10.149999999999999,0.9900000000000002,2.96,-4.81,1.9699999999999998,-5.8,-7.77
2009-01,-7.86,-3.89,-6.31,4.53,2.75,0.03,7.17,-17.23,-3.34,-2.3,3.04,2.05,0.08,7.85,-11.443333333333335,5.05867901070361,-2.3266666666666667,2.2483401284799895,-0.8999999999999998,6.229133166019173,3.326666666666666,1.0886842211281154,2.193333333333333,0.5006329327294592,0.08666666666666671,0.060277137733416926,5.1000000000000005,4.188066379607656,30.575400000000002,49.5966,-35.6058,-21.615000000000002,-0.2358,-56.3562,24.5459,-17.6217,-10.6975,-0.1167,-27.8913,-28.5843,-17.3525,-0.18929999999999997,-45.2427,12.457500000000001,0.1359,32.4801,0.08249999999999999,19.7175,0.21509999999999999,-3.97,-1.5500000000000007,-12.39,-10.61,-7.890000000000001,-15.030000000000001,2.4199999999999995,-8.42,-6.640000000000001,-3.92,-11.06,-10.84,-9.059999999999999,-6.34,-13.48,1.7800000000000002,4.5,-2.6399999999999997,2.72,-4.42,-7.14
2009-02,1.74,3.29,0.14,0.06,-1.49,0.0,-5.09,-7.86,-3.89,-6.31,4.53,2.75,0.03,7.17,-7.783333333333334,9.485232381620033,-1.3133333333333337,3.996077243164028,-2.823333333333333,3.25669054921302,2.5433333333333326,2.2760125951614,1.1033333333333326,2.2730009532187405,0.0366666666666667,0.0404145188432735,3.3100000000000005,7.28255449687814,5.7246,0.2436,0.10439999999999999,-2.5926,0.0,-8.8566,0.46060000000000006,0.1974,-4.9021,0.0,-16.7461,0.008400000000000001,-0.2086,0.0,-0.7126,-0.0894,0.0,-0.3054,-0.0,7.584099999999999,-0.0,-1.55,1.6,1.68,3.23,1.74,6.83,3.15,3.23,4.78,3.29,8.379999999999999,0.08000000000000002,1.63,0.14,5.2299999999999995,1.55,0.06,5.1499999999999995,-1.49,3.5999999999999996,5.09
2009-03,-8.12,-2.14,-11.29,0.18,-1.17,0.0,-2.18,1.74,3.29,0.14,0.06,-1.49,0.0,-5.09,-4.746666666666667,5.619122114114735,-0.9133333333333337,3.743879449626206,-5.819999999999999,5.73073293741735,1.5899999999999996,2.546821548518859,0.029999999999999433,2.3610167301397875,0.010000000000000037,0.017320508075687975,-0.03333333333333307,6.405703188045274,17.3768,91.67479999999999,-1.4615999999999998,9.500399999999999,-0.0,17.7016,24.1606,-0.3852,2.5038,-0.0,4.6652000000000005,-2.0321999999999996,13.209299999999999,-0.0,24.6122,-0.21059999999999998,0.0,-0.3924,-0.0,2.5506,-0.0,-5.979999999999999,3.17,-8.299999999999999,-6.949999999999999,-8.12,-5.9399999999999995,9.149999999999999,-2.3200000000000003,-0.9700000000000002,-2.14,0.040000000000000036,-11.469999999999999,-10.12,-11.29,-9.11,1.3499999999999999,0.18,2.3600000000000003,-1.17,1.0100000000000002,2.18
2009-04,-10.1,-1.32,-6.95,1.19,-1.02,0.01,4.41,-8.12,-2.14,-11.29,0.18,-1.17,0.0,-2.18,-5.493333333333333,6.341997582255393,-0.05666666666666701,2.927154477189993,-6.033333333333332,5.7698729044350205,0.4766666666666661,0.6206716791777513,-1.2266666666666672,0.2400694344003693,0.0033333333333333704,0.005773502691893797,-0.9533333333333331,4.867343560232153,13.332,70.195,-12.018999999999998,10.302,-0.10099999999999999,-44.541,9.174000000000001,-1.5708,1.3464,-0.013200000000000002,-5.8212,-8.2705,7.089,-0.0695,-30.649500000000003,-1.2138,0.011899999999999999,5.2479,-0.0102,-4.498200000000001,0.0441,-8.78,-3.1499999999999995,-11.29,-9.08,-10.11,-14.51,5.63,-2.51,-0.30000000000000004,-1.33,-5.73,-8.14,-5.93,-6.96,-11.36,2.21,1.18,-3.22,-1.03,-5.43,-4.4
2009-05,8.95,0.67,3.47,-2.52,-2.25,0.02,-11.87,-10.1,-1.32,-6.95,1.19,-1.02,0.01,4.41,-3.0899999999999994,10.473838837790082,-0.9300000000000003,1.4450259513240888,-4.923333333333333,7.585837681715409,-0.38333333333333397,1.9180806378599753,-1.4800000000000006,0.6710439627922904,0.010000000000000037,0.009999999999998623,-3.213333333333333,8.189043493188532,5.9965,31.0565,-22.554,-20.1375,0.179,-106.23649999999998,2.3249000000000004,-1.6884000000000001,-1.5075,0.0134,-7.9529,-8.7444,-7.8075,0.0694,-41.1889,5.67,-0.0504,29.912399999999998,-0.045,26.7075,-0.2374,8.28,5.479999999999999,11.469999999999999,11.2,8.93,20.82,-2.8000000000000003,3.19,2.92,0.65,12.54,5.99,5.720000000000001,3.45,15.34,-0.27,-2.54,9.35,-2.27,9.62,11.889999999999999
2009-06,10.18,7.13,5.36,1.31,0.13,0.01,-34.3,8.95,0.67,3.47,-2.52,-2.25,0.02,-11.87,3.01,11.37023746453872,2.1599999999999997,4.417657750437452,0.6266666666666675,6.629286034961335,-0.006666666666667265,2.177437331666133,-1.0466666666666675,1.190224068540589,0.01333333333333337,0.005773502691893909,-13.92,19.436252210752983,72.5834,54.5648,13.3358,1.3234,0.1018,-349.174,38.2168,9.340300000000001,0.9269000000000001,0.0713,-244.55899999999997,7.0216,0.6968000000000001,0.0536,-183.84799999999998,0.1703,0.0131,-44.933,0.0013000000000000002,-4.459,-0.34299999999999997,3.05,4.819999999999999,8.87,10.049999999999999,10.17,44.48,1.7699999999999996,5.82,7.0,7.12,41.43,4.050000000000001,5.23,5.3500000000000005,39.66,1.1800000000000002,1.3,35.61,0.12000000000000001,34.43,34.309999999999995
2009-07,5.21,-2.32,0.28,-0.78,-2.17,0.0,-12.49,10.18,7.13,5.36,1.31,0.13,0.01,-34.3,8.113333333333333,2.5884808929820715,1.8266666666666669,4.830013802602786,3.036666666666667,2.5675734328998954,-0.6633333333333339,1.9176635088913097,-1.4300000000000006,1.351591654309829,0.010000000000000037,0.009999999999998623,-19.553333333333335,12.774749834471654,-12.0872,1.4588,-4.0638000000000005,-11.3057,0.0,-65.0729,-0.6496000000000001,1.8095999999999999,5.0344,-0.0,28.976799999999997,-0.21840000000000004,-0.6076,0.0,-3.4972000000000003,1.6926,-0.0,9.7422,-0.0,27.1033,-0.0,7.529999999999999,4.93,5.99,7.38,5.21,17.7,-2.5999999999999996,-1.5399999999999998,-0.1499999999999999,-2.32,10.17,1.06,2.45,0.28,12.77,1.39,-0.78,11.71,-2.17,10.32,12.49
2009-08,0.43,2.29,-2.73,-1.41,-0.33,0.01,5.48,5.21,-2.32,0.28,-0.78,-2.17,0.0,-12.49,5.273333333333333,4.875308537244926,2.3666666666666667,4.725466467274255,0.970000000000001,4.088899607473878,-0.2933333333333339,1.4238094441790061,-0.7900000000000006,1.2170456030897028,0.006666666666666705,0.0057735026918938346,-13.769999999999998,19.92086594503362,0.9847,-1.1739,-0.6063,-0.1419,0.0043,2.3564000000000003,-6.2517000000000005,-3.2289,-0.7557,0.0229,12.5492,3.8493,0.9009,-0.0273,-14.960400000000002,0.4653,-0.0141,-7.7268,-0.0033000000000000004,-1.8084000000000002,0.05480000000000001,-1.86,3.16,1.8399999999999999,0.76,0.42,-5.050000000000001,5.02,3.7,2.62,2.2800000000000002,-3.1900000000000004,-1.32,-2.4,-2.7399999999999998,-8.21,-1.0799999999999998,-1.42,-6.890000000000001,-0.34,-5.8100000000000005,-5.470000000000001
2009-09,7.72,2.39,4.83,-0.46,3.14,0.01,-5.55,0.43,2.29,-2.73,-1.41,-0.33,0.01,5.48,4.453333333333333,3.7034353421294215,0.7866666666666667,2.690916820218236,0.7933333333333339,3.806052197925479,-0.8833333333333339,0.48335632129240863,0.2133333333333328,2.696374108563815,0.006666666666666705,0.0057735026918938346,-4.1866666666666665,9.062242180240688,18.4508,37.2876,-3.5512,24.2408,0.0772,-42.846,11.543700000000001,-1.0994000000000002,7.504600000000001,0.0239,-13.2645,-2.2218,15.166200000000002,0.0483,-26.8065,-1.4444000000000001,-0.0046,2.553,0.031400000000000004,-17.427,-0.0555,5.33,2.8899999999999997,8.18,4.58,7.71,13.27,-2.44,2.85,-0.75,2.3800000000000003,7.9399999999999995,5.29,1.69,4.82,10.379999999999999,-3.6,-0.47000000000000003,5.09,3.1300000000000003,8.69,5.56
2009-10,3.33,-0.09,7.63,-3.02,3.34,0.01,-9.07,7.72,2.39,4.83,-0.46,3.14,0.01,-5.55,3.826666666666666,3.6702906333604246,1.53,1.403851844034865,3.2433333333333336,5.359154162116757,-1.6300000000000006,1.2941020052530623,2.0499999999999994,2.063564876615215,0.01,0.0,-3.0466666666666664,7.591154940674935,-0.2997,25.4079,-10.0566,11.1222,0.0333,-30.203100000000003,-0.6867,0.2718,-0.3006,-0.0009,0.8163,-23.0426,25.484199999999998,0.0763,-69.2041,-10.0868,-0.0302,27.3914,0.0334,-30.2938,-0.0907,3.42,-4.3,6.35,-0.009999999999999787,3.3200000000000003,12.4,-7.72,2.93,-3.4299999999999997,-0.09999999999999999,8.98,10.65,4.29,7.62,16.7,-6.359999999999999,-3.03,6.050000000000001,3.33,12.41,9.08
2009-11,4.08,2.73,1.05,1.31,0.36,0.01,-4.79,3.33,-0.09,7.63,-3.02,3.34,0.01,-9.07,5.043333333333333,2.348197890581896,1.6766666666666667,1.5393938200906956,4.503333333333334,3.3021407197957737,-0.7233333333333339,2.176978027756213,2.2799999999999994,1.6657730937915782,0.01,0.0,-6.47,2.2835060761907733,11.1384,4.284000000000001,5.3448,1.4687999999999999,0.0408,-19.5432,2.8665000000000003,3.5763000000000003,0.9828,0.0273,-13.0767,1.3755000000000002,0.378,0.0105,-5.0295000000000005,0.4716,0.0131,-6.274900000000001,0.0036,-1.7244,-0.0479,1.35,3.0300000000000002,2.77,3.72,4.07,8.870000000000001,1.68,1.42,2.37,2.72,7.52,-0.26,0.6900000000000001,1.04,5.84,0.9500000000000001,1.3,6.1,0.35,5.15,4.8
2009-12,-2.59,-4.93,-4.21,4.17,-1.51,0.0,2.61,4.08,2.73,1.05,1.31,0.36,0.01,-4.79,1.6066666666666667,3.65371500439392,-0.7633333333333332,3.8741364629209207,1.4900000000000004,5.932250837582648,0.8199999999999994,3.619958563298756,0.7299999999999994,2.446078494243382,0.006666666666666705,0.0057735026918938346,-3.7499999999999996,5.909043915897066,12.768699999999999,10.9039,-10.8003,3.9109,-0.0,-6.759899999999999,20.7553,-20.5581,7.444299999999999,-0.0,-12.867299999999998,-17.555699999999998,6.3571,-0.0,-10.9881,-6.2966999999999995,0.0,10.8837,-0.0,-3.9411,0.0,2.34,1.62,-6.76,-1.0799999999999998,-2.59,-5.199999999999999,-0.7199999999999998,-9.1,-3.42,-4.93,-7.539999999999999,-8.379999999999999,-2.7,-4.21,-6.82,5.68,4.17,1.56,-1.51,-4.12,-2.61
2010-01,5.56,-2.68,-0.34,1.0,0.12,0.0,0.3,-2.59,-4.93,-4.21,4.17,-1.51,0.0,2.61,2.35,4.34169321808899,-1.6266666666666667,3.937135168283332,-1.166666666666666,2.7256986871870827,2.1599999999999997,1.7475983520248572,-0.3433333333333339,1.017464168083235,0.0033333333333333717,0.005773502691893798,-0.6266666666666662,3.786031343416668,-14.9008,-1.8904,5.56,0.6671999999999999,0.0,1.668,0.9112000000000001,-2.68,-0.3216,-0.0,-0.804,-0.34,-0.0408,-0.0,-0.10200000000000001,0.12,0.0,0.3,0.0,0.036,0.0,8.24,5.8999999999999995,4.56,5.4399999999999995,5.56,5.26,-2.3400000000000003,-3.68,-2.8000000000000003,-2.68,-2.98,-1.34,-0.46,-0.34,-0.64,0.88,1.0,0.7,0.12,-0.18,-0.3
