Date,SMB,HML,RMW,CMA,Mom   
2013-09,0.2932288383844057,0.09138840565492917,0.19223078430864413,0.0819807756610394,0.34117119599098156
2013-10,0.11946860365096051,0.22101691675427698,0.49154162286151193,0.15382777406097678,0.014145082672273726
2013-11,0.6,0.13617021276595745,0.059574468085106386,0.01702127659574468,0.18723404255319148
2013-12,0.04077013003012558,0.9173279256778255,0.03988382285555763,0.0016511902662200858,0.00036693117027113023
2014-01,0.1552857766345372,0.12934014379021924,0.06900363341385407,0.18854513918715057,0.45782530697423895
2014-02,0.01166097731393584,0.2686861132243281,0.36214215260670307,0.18509487799898158,0.17241587885605134
2014-03,0.08993204472285049,0.48326782872718166,0.20879522823304197,0.1882097831959815,0.029795115120944387
2014-04,0.03933983668365137,0.18963374874987302,0.5640388424355198,0.1653217296793765,0.04166584245157934
2014-05,0.05217229378298896,0.7585048865373009,0.004930281762492456,0.09860563524984911,0.08578690266736873
2014-06,0.4969899382768242,0.22829119810602858,0.08455229559482541,0.07990191933711,0.1102646486852118
2014-07,0.02329503629366654,0.0029980711709948838,0.08894277807284823,0.051966566963911325,0.8327975474985789
2014-08,0.04887051066305497,0.350326241312222,0.2463231384226561,0.225209726557857,0.1292703830442099
2014-09,0.056286539303916874,0.15625815388848563,0.272201704073742,0.41056063962857015,0.10469296310528539
2014-10,0.11731608016969945,0.017376813379600887,0.05517900388960983,0.2859275656097964,0.5242005369512934
2014-11,0.1361162004180221,0.10043525467737555,0.46551740542963554,0.08379313297733441,0.21413800649763234
2014-12,0.35617892652252914,0.2827014556664829,0.10208039852187584,0.11955656274882097,0.13948265654029116
2015-01,0.14644378123148535,0.03763359741144316,0.2169125287600761,0.08165350226240396,0.5173565903345915
2015-02,0.12054764660290491,0.20253300840541819,0.33634946038756947,0.20698428331542737,0.13358560128868008
2015-03,0.2916648561101345,0.25676983546979004,0.008550435521144008,0.1827016136996583,0.2603132591992732
2015-04,0.08130208106685778,0.45722664350379477,0.015073405829795432,0.411841689338673,0.03455618026087903
2015-05,0.08794978252342994,0.09295052052782704,0.05919753821325297,0.14319404513746326,0.6167081135980268
2015-06,0.35156909383871704,0.1534566101434819,0.053341517685874314,0.07672830507174094,0.3649044732601856
2015-07,0.01969913056136803,0.02170243197438851,0.02688931321626736,0.03719130458681516,0.894517819661161
2015-08,0.046568212404524016,0.5159757934421261,0.12666553774030534,0.2216646910455343,0.08912576536751009
2015-09,0.03720951716802214,0.0581361496233178,0.18375175863084373,0.17899060844617548,0.5419119661316408
2015-10,0.11075303963067915,0.4983886783380561,0.20174773699124512,0.11921457185846303,0.06989597318155666
2015-11,0.3542118665136885,0.2547920202227654,0.038913690361295085,0.1080935843369308,0.24398883856532017
2015-12,0.006127939342998595,0.00702012974542751,0.0091612693177829,0.91612693177829,0.06156372981550108
2016-01,0.029654143721772965,0.21506074651341406,0.2901776579750372,0.31693162644082074,0.14817582534895515
2016-02,0.10820519412591256,0.2157200839830793,0.39962145557865436,0.24838010469811747,0.028073161614236345
2016-03,0.06802461255778482,0.07565354106893825,0.04895229127990122,0.7946800532451498,0.012689501848225943
2016-04,0.17793045288154918,0.4744812076841311,0.04870670194671626,0.27485191908531986,0.024029718402283604
2016-05,0.3290263077876139,0.12090725768099064,0.18413398876187562,0.0809298579638889,0.2850025878056311
2016-06,0.052351905420701804,0.07860646459564835,0.16287259464218337,0.22569488114702554,0.48047415419444095
2016-07,0.43937084642228275,0.1342164120302672,0.22322873648874042,0.150140393118604,0.05304361194010561
2016-08,0.1947092408446126,0.3685567773130168,0.06264776088951499,0.3408775224870669,0.03320869846578875
2016-09,0.5557324051797354,0.24225475378366848,0.13592574420441125,0.009011876840752466,0.057075219991432294
2016-10,0.040456347600938594,0.6651751759851121,0.15125010114086904,0.04553766485961648,0.09758071041346388
2016-11,0.2856334175550366,0.33169029110705095,0.22444870152053792,0.14948283521267827,0.008744754604696283
2016-12,0.030702457398743752,0.2643406697989401,0.09135853177187166,0.3255827931998277,0.2880155478306168
2017-01,0.1323602056503754,0.07027123645438113,0.3943793882643839,0.1951978790399476,0.20779129059091192
2017-02,0.1685968017165801,0.22412269449748973,0.17591390291107967,0.20452726765617912,0.22683933321867142
2017-03,0.20039377882404757,0.08083653845262104,0.1651894663279311,0.28808766363434096,0.2654925527610593
2017-04,0.1213812098942782,0.11872184066341765,0.4804672891648512,0.15804845038317475,0.1213812098942782
2017-05,0.09128401080388887,0.0738965801745767,0.2653626194069049,0.1560497614859776,0.4134070281286519
2017-06,0.16515634431504927,0.09474084867684997,0.02883517429901691,0.0,0.7112676327090838
2017-07,0.04906425173474773,0.26747930784426993,0.12956028973706823,0.41459292715861834,0.13930322352529576
2017-08,0.11333346347702344,0.0986922983388434,0.02887736649394558,0.08666676618831205,0.6724301055018755
2017-09,0.43266345244752547,0.28421825118937866,0.06157507933389199,0.15297096958918788,0.06857224744001608
2017-10,0.08282998190483473,0.03213803297907587,0.14944185335270282,0.04944312766011673,0.6861470041032698
2017-11,0.049944785178867766,0.5493926369675455,0.052082421984523314,0.3296355821805273,0.01894457368853605
2017-12,0.22940487905447057,0.01472779323529701,0.1816427832353298,0.41483284279419913,0.15939170168070357
2018-01,0.04194485401714774,0.10339894246087582,0.17550609970332873,0.13894232893180192,0.5402077748868458
2018-02,0.055139335992465545,0.16568310093889885,0.0896014209877565,0.0727048206651708,0.6168713214157082
2018-03,0.31433947813565233,0.41695115815844586,0.19034726785494266,0.0008755974321327364,0.07748649841882622
2018-04,0.26247288503253796,0.1524036106640543,0.11662351596575933,0.36689758122827887,0.10160240710936952
2018-05,0.46881057996433834,0.030973214849652368,0.048585435058278226,0.06607619167925839,0.38555457844847274
2018-06,0.29818676257373833,0.15928780052015937,0.2944594280415666,0.0894560287721215,0.158609980092414
2018-07,0.14363287681168427,0.13028938255587877,0.4324498655046189,0.09702400828629269,0.19660386684152523
2018-08,0.06543978033845059,0.025951689537773867,0.3298376025123518,0.03787024325141816,0.5409006843600057
2018-09,0.13661904823134588,0.1993030821257281,0.21345360095665478,0.4370716591017217,0.01355260958454951
2018-10,0.02590069268343958,0.39275810385167775,0.10858606400605207,0.41470635083162444,0.058048788627206284
2018-11,0.2862586846601493,0.06612575615649449,0.400762158524209,0.08596348300344284,0.16088991765570435
2018-12,0.00652542099746564,0.010213702430815784,0.9396606236350522,0.0039465746192672195,0.0396536783173992
2019-01,0.4190076198088725,0.30062248515488055,0.17285792896405633,0.09158035971605634,0.015931606356134224
2019-02,0.4673069565190986,0.10058697243081895,0.032228065966834384,0.1689101989876016,0.23096780609564643
2019-03,0.06078080187212051,0.051160818842000716,0.1920065531140287,0.22456906796962417,0.47148275820222596
2019-04,0.15822368168702264,0.3980116712837054,0.29804594919384453,0.08338815656478218,0.062330541270645266
2019-05,0.050094910280194895,0.03360797778291556,0.17315414640328236,0.1409821060015525,0.6021608595320547
2019-06,0.06869712358941543,0.2615040867507249,0.1671011114337132,0.42197250362048794,0.08072517460565856
2019-07,0.033456676949018715,0.02858538478524159,0.7444110621156664,0.021439038588931193,0.1721078375611421
2019-08,0.032596935793686395,0.02209499413630626,0.0591438803040646,0.15531481172285871,0.7308493780430839
2019-09,0.02181493315046455,0.5453733287616137,0.1486647296179806,0.27228268413727974,0.011864324332661417
2019-10,0.10765034232346407,0.21677475296710444,0.18217750239355457,0.4312914355908016,0.06210596672507542
2019-11,0.16021137501815924,0.1802558224776769,0.22900425245591657,0.2936425495200866,0.13688600052816066
2019-12,0.21389328383311118,0.38588994505973667,0.0022050854003413524,0.2734305896423277,0.1245810960644832
2020-01,0.029828734640918158,0.020903977236355443,0.11166654506600131,0.05631459384794031,0.7812861492087847
2020-02,0.010306235155821757,0.06762621493321362,0.17527610809220676,0.102651744579898,0.6441396972388598
2020-03,0.012029401218487461,0.007181214281836783,0.06344168285928418,0.12350826819045445,0.7938394334499371
2020-04,0.35441923392711094,0.10409399492690052,0.3765704360475554,0.13844501325277772,0.026471321845655392
2020-05,0.5101424476938683,0.05306466336168223,0.24600777934475881,0.07943422000153659,0.111350889598154
2020-06,0.4440005980641904,0.10296859880894953,0.020387782564172008,0.12232669538503205,0.3103163251776561
2020-07,0.031058308560110385,0.07048694141301648,0.04074850083086482,0.10137431914020029,0.7563319300558081
2020-08,0.15757306074385408,0.04721886332054886,0.6002273029854889,0.1178487597159917,0.07713201323411657
2020-09,0.00209431173805464,0.07728087594297565,0.15399351015107648,0.1132060398948454,0.6534252622730478
2020-10,0.39642061534442147,0.36310077914090333,0.10293431017460053,0.10953266339092106,0.028011631949153588
2020-11,0.6385273972602741,0.18769652043234494,0.040821339806947576,0.12572972660539852,0.007225015895034969
2020-12,0.3252568337392194,0.04496907654456987,0.03464454366443903,0.5658608798525042,0.02926866619926746
2021-01,0.35309889601072497,0.1531451984138735,0.013460000915280065,0.2513412890912077,0.2289546155689139
2021-02,0.35685633256094185,0.5620094224252719,0.03065505940501483,0.04051686413562627,0.009962321473145115
2021-03,0.061527396165404244,0.40012496274285686,0.34435653085853446,0.1851728514994006,0.008818258733803866
2021-04,0.059267385793018414,0.19714204116414547,0.4569752514184892,0.06936479226145859,0.2172505293628883
2021-05,0.08310626702997274,0.48297002724795635,0.16689373297002724,0.2070844686648501,0.05994550408719346
2021-06,0.4325666140593905,0.018687757151231613,0.0687255368131742,0.15646026465977955,0.32355982731642413
2021-07,0.025222079094630756,0.06532235091362236,0.6348548640593129,0.22360343197355342,0.050997273958880616
2021-08,0.09992213038341442,0.4529803244048121,0.24266803093114933,0.03795924506185576,0.16647026921876845
2021-09,0.10873570961542273,0.493194111469953,0.04953339541518892,0.2038794555289176,0.14465732797051772
2021-10,0.046582535089745136,0.25667927498431,0.20878292227223771,0.08673989292573234,0.4012153747279749
2021-11,0.044849015788348524,0.1764061287675042,0.5715558572067135,0.137332171245502,0.06985682699193166
2021-12,0.08799956677136359,0.2295028701397162,0.34566229827791617,0.3097584750351998,0.027076789775804178
2022-01,0.011225846942657857,0.5811059669866839,0.03828462841324035,0.3518539658931137,0.01752959176430419
